"MES","SEEP01","SEEP02","SEEP03","SEEP04","SEEP05","SEEP06","SEEP07","SEEP08","SEEP09","SEEP10","SEEP11","SEEP12","SEEP13","SEEP14","SEEP15","SEEP16","SEEP17","SEEP18","SEEP19"
2003-11-01,"6.2300320100000004","14.5454735","7.5242906700000001","2.5765621399999996","3.5820549600000007","34.458413280000002","43.173613240000002","9.1238730500000003","0.26628280999999998","52.563769100000002","24.330756110000003","1.91967701","5.4008063000000002","5.3383549199999996","27.68342513999999","64.673019479999994","14.542362429999999","166.23756428999999","157.37297717202"
2003-12-01,"4.9744563199999998","15.618322810000002","8.5842142799999994","2.7981154600000004","2.249799129999996","34.224907999999999","39.29277948","2.0646565100000003","0.22882601999999999","41.586262009999999","29.013511319999999","2.3151195800000002","2.0715289699999997","2.2441773700000005","22.706544550000011","58.350881790000017","13.818763990000001","147.98081579000001","138.54731679373705"
2004-01-01,"12.667405599999999","10.298939960000002","12.321091430000003","2.9699032900000004","3.6135486200000031","41.870888900000004","36.282139479999998","11.22297427","0.28520294000000002","47.790316689999997","43.652364000000006","1.4641029399999996","0.76442392000000015","2.4734741800000002","19.589833630000001","67.944198670000006","12.004662099999999","169.61006636000002","160.47038697623199"
2004-02-01,"9.2618994400000005","13.540180510000001","5.3416664100000002","2.6980577800000001","1.5575897199999957","32.399393859999996","41.574057010000004","2.0825448900000003","0.17325800000000002","43.829859900000002","27.044867619999998","1.6569525500000002","0.87842799999999999","2.58054848","25.732190989999999","57.892987639999994","14.993216230000007","149.11545763000001","141.43163974066701"
2004-03-01,"14.86188551","14.375247000000002","7.4017252400000011","2.7122301900000001","2.0639782900000014","41.415066230000001","45.812768179999999","10.88059262","0.35505701000000001","57.048417810000004","21.787468460000003","1.7112740899999999","3.0049039999999998","4.6170945899999998","29.672656329999977","60.793397469999981","8.7084684499999998","167.96534996","159.06794164159996"
2004-04-01,"11.793947150000001","14.635809349999999","6.2703982600000003","2.9155553300000001","2.420190209999987","38.035900299999994","44.288683229999997","2.2123632799999999","0.36537461000000004","46.866421119999998","25.942914230000003","1.2754716800000001","3.7209504000000004","1.9949725399999998","27.37551624999999","60.309825099999991","10.156587719999999","155.36873423999998","146.74404755826498"
2004-05-01,"13.000025800000001","10.09442651","11.76711003","2.9177325000000001","3.2020390400000025","40.981333880000001","48.019374859999999","21.602237360000004","0.19044170000000002","69.812053919999997","41.459415500000006","1.8080766599999998","5.7027679100000004","2.6269893999999994","23.32582025","74.923069720000001","12.430518129999998","198.14697564999997","189.34599146224701"
2004-06-01,"12.434411410000003","11.236705680000002","4.8615540799999994","3.1525062299999997","3.8019948900000031","35.487172290000004","52.533558630000002","22.70248831","0.15959513","75.395642069999994","47.656801710000003","1.4856320000000001","4.9694774399999995","3.3373779800000003","21.508164510000007","78.957453640000011","21.333831229999998","211.17409923000002","204.33925588467599"
2004-07-01,"10.174334300000002","11.96455362","6.9368366000000004","2.7314942600000003","2.8917419899999963","34.698960769999999","57.947304890000005","18.851905910000003","0.40924804999999997","77.208458850000014","33.341485129999995","1.9375489099999998","6.1635458499999993","2.3289600199999998","26.880389370000017","70.651929280000004","14.93236155","197.49171045000003","189.73412581016402"
2004-08-01,"12.684459409999999","12.676426659999999","5.9863862100000018","2.8827651700000003","2.8683103399999865","37.098347789999991","60.501345000000001","6.4132030600000007","0.26273899000000001","67.177287050000004","35.678966619999997","1.63728433","7.3279311000000007","3.4199029299999997","34.203865610000015","82.267950590000012","17.709152799999998","204.25273823000001","196.46100630114199"
2004-09-01,"9.5956582099999999","10.457805189999997","6.9930863200000015","1.7786115200000001","3.5115896800000002","32.33675092","58.858304769999997","34.709928799999993","0.17422509","93.742458659999983","25.062168110000002","1.6454189699999999","9.5106418999999995","6.18990185","37.767575579999985","80.175706409999989","14.06972307","220.32463905999998","213.199627462103"
2004-10-01,"12.28215849","9.6068032100000007","5.2492277700000001","2.8765303000000002","1.9296982499999977","31.944418020000001","61.587695070000002","17.084597329999998","0.26129940999999995","78.93359181000001","14.294606820000002","2.6772976699999997","4.5494373299999999","5.9296102499999996","33.482199590000008","60.933151660000007","19.290539119999998","191.10170061000002","184.96644011227701"
2004-11-01,"15.270886820000001","15.634622069999999","7.8419313499999994","1.9191847900000001","3.6991288099999906","44.365753839999996","56.379766179999997","0.68719341999999994","0.29695193000000003","57.363911529999996","19.234828239999999","1.8508845800000002","2.9897574000000002","5.3374285599999993","34.865056639999999","64.277955419999998","16.310959349999997","182.31858013999999","172.60579458413898"
2004-12-01,"11.324802779999999","16.907443199999999","10.253063689999999","4.13760861","2.594750850000004","45.217669130000004","55.935236149999994","24.048276299999998","0.15668906000000002","80.140201509999997","30.866345000000003","3.0727104700000001","2.0098903399999997","3.7002047200000003","34.02781324","73.67696377","19.28285211","218.31768652","207.47121794782998"
2005-01-01,"9.5676973000000007","14.767584980000002","5.7879829300000001","4.0024641399999998","2.1421931900000075","36.267922540000008","65.553808079999996","16.93648409","0.26630590999999998","82.756598080000003","23.681637559999999","1.2406263099999999","0.65152919999999992","2.6769782599999998","23.709377239999977","51.960148569999973","11.88373348","182.86840266999999","174.47855482195595"
2005-02-01,"9.4288550099999995","12.2986006","5.3519450800000001","2.4533056900000001","1.9255434700000009","31.458249850000001","63.595404620000004","21.094775519999999","0.29899575","84.989175889999999","26.90403654","1.5864420899999996","1.0249788","2.5418971200000002","20.921615240000008","52.978969790000008","13.69731779","183.12371332000004","175.98718028873"
2005-03-01,"12.939042199999999","17.369881750000001","11.026101199999999","5.0340660599999998","3.7632450199999994","50.13233623","76.450653730000013","17.01515843","0.20849883","93.674310990000009","14.3639163","1.8096550500000004","3.5235458","4.0717081100000003","25.419480930000013","49.188306190000013","21.061389889999994","214.05634330000001","202.61308779582501"
2005-04-01,"12.316880509999999","19.479514050000002","6.3310604899999996","4.0917436","2.9556532300000029","45.174851880000006","82.305499060000017","23.159053920000002","0.30213781000000001","105.76669079000003","20.873698900000001","1.7088963800000001","5.8140460000000003","3.8271813999999997","21.126176919999992","53.34999959999999","26.479864429999996","230.7714067","220.140392834945"
2005-05-01,"13.41588348","16.923472719999999","9.4474317600000006","2.83370151","3.0202791100000042","45.64076858","81.977761390000012","39.175923329999996","0.19164888000000002","121.3453336","35.961213759999993","1.5515302200000003","6.9925794999999997","2.6348765600000004","22.431180229999995","69.571380269999992","46.63361579999998","283.19109824999998","272.49488006683396"
2005-06-01,"12.80128625","12.636286230000001","5.7816210799999999","5.2769053000000001","3.8061910400000016","40.302289900000005","74.428824919999997","22.473374679999999","2.6450200000000004E-2","96.928649799999988","20.807003849999997","2.1356407900000001","8.3297551500000004","2.7329276000000005","23.289226860000007","57.294554250000004","21.315007449999996","215.84050139999999","208.04585417302098"
2005-07-01,"10.955912310000002","17.107189850000001","9.5986782700000024","3.2067321600000001","4.0679254699999987","44.936438060000008","91.852469180000014","20.794093310000001","0.19284085000000001","112.83940334","31.530796629999998","1.9323861000000002","11.798961010000003","4.2026047500000008","30.8576756","80.322424089999998","21.174599959999998","259.27286544999998","248.33179565078504"
2005-08-01,"10.21003419","16.322584299999999","7.0714718799999998","8.8472055300000001","4.9137557400000063","47.365051639999997","101.47887175000001","37.757457450000004","0.33828783000000007","139.57461703000001","24.121193820000002","2.3605249299999995","7.4603922999999996","6.4821908300000004","33.389039290000028","73.813341170000029","28.928211450000006","289.68122129000005","279.89316929197003"
2005-09-01,"9.2795444200000006","18.484423979999999","8.7469485700000007","9.2049041599999999","6.4166867200000013","52.132507849999996","102.63006315000001","6.7492754000000001","0.35027522999999994","109.72961378000001","15.799258409999998","2.8797279900000001","7.2513835000000002","7.7773031900000014","36.379926910000009","70.087600000000009","12.773065920000001","244.72278754999999","233.221236943956"
2005-10-01,"9.5792489300000021","18.27918824","8.4726821099999992","8.6777426199999983","5.8225864999999999","50.831448399999999","116.04908348000001","48.599705569999998","0.29507726000000001","164.94386631","13.66766176","2.65686263","5.4231200099999999","4.6617098099999996","36.250837270000012","62.660191480000009","19.089900660000005","297.52540685000002","286.14702832549801"
2005-11-01,"6.1372038700000004","16.253293890000002","8.0464678700000007","10.300569769999999","5.4799601399999958","46.217495539999994","116.30155187000001","37.484437409999998","5.8340280000000001E-2","153.84432956000003","10.561663639999999","3.3287198500000001","3.2073127300000004","3.8966378999999995","33.880655499999996","54.874989619999994","19.749308830000004","274.68612355000005","264.59610277617304"
2005-12-01,"8.2659607099999999","20.859817920000001","6.9232362699999994","13.843601000000001","4.4745881999999995","54.367204099999995","113.87932506","22.462990850000001","5.6833910000000001E-2","136.39914981999999","20.633641210000004","3.0018546800000001","4.4654928800000002","3.7759391899999999","32.25996486999999","64.136892829999994","17.44070155","272.34394829999997","260.76823192482397"
2006-01-01,"10.75035508","23.694926890000001","12.239455940000001","12.141435009999999","5.5260524799999899","64.352225399999995","117.48744426","30.850578800000005","0.31065947999999999","148.64868254000001","15.535368099999999","2.4932349","2.2670548800000003","2.3276246","27.187045579999996","49.810328059999996","20.761480120000002","283.57271612","268.842740146773"
2006-02-01,"8.0662205799999995","24.56508625","11.531891130000002","11.6105921","4.5989040400000007","60.372694100000004","115.48768922000001","43.179103609999999","0.15838895000000003","158.82518178000001","11.437779600000001","2.9362239800000007","1.9526070900000001","3.3371704200000001","23.160612309999998","42.824393399999998","19.911831399999997","281.93410068000003","267.32947489891501"
2006-03-01,"11.00199795","36.145854159999992","12.508448540000002","12.50019687","3.5812317800000102","75.737729299999998","131.06047192","23.914909780000002","0.39139886000000002","155.36678056000002","12.632495479999999","2.0177154900000001","5.9307823600000003","3.2081951800000001","28.822459109999986","52.611647619999985","67.337833680000003","351.05399116000001","331.57083475317199"
2006-04-01,"11.786508759999998","42.800912619999998","16.39742901","11.352997539999999","6.3401860900000173","88.678034020000013","110.77442178000001","33.227123650000003","0.29207931000000004","144.29362474000001","22.06250227","1.9843109099999998","2.9217659999999999","3.1717629800000005","23.319914630000017","53.460256790000017","26.424326450000002","312.85624200000007","289.40358648411404"
2006-05-01,"13.414493950000001","49.359644690000003","20.504581879999996","12.287642529999999","7.0292392999999862","102.59560234999999","138.56354566000002","18.87737796","0.1517579","157.59268152000001","21.599158690000003","2.4720323700000004","7.0012345000000007","3.4118597500000001","33.040742070000007","67.525027380000012","21.38026636","349.09357761000001","321.03635646538305"
2006-06-01,"12.7715912","54.96107773","19.376100310000002","9.5411604600000004","5.1458432099999953","101.79577291","137.43595177","19.714342039999998","0","157.15029380999999","24.730718580000001","2.8397978499999996","5.6771260000000003","4.3757743099999997","35.029284700000005","72.652701440000001","35.890310190000001","367.48907835","338.01733804986094"
2006-07-01,"11.503984249999998","46.069052450000001","16.55325071","9.8674607999999999","7.7655722699999927","91.75932048","156.01735378000001","36.595871210000006","0.54681141","193.16003640000002","24.950167029999999","3.6272448199999996","7.5607132000000004","3.86140851","36.793594480000003","76.793128039999999","46.47936330000001","408.19184822000005","382.85188062025497"
2006-08-01,"14.412082099999999","56.19918809","13.448211930000001","10.151123999999999","6.0139225600000117","100.22452868000001","164.70930862","25.461034199999997","0","190.17034282","21.838521610000001","3.3019733199999997","8.5760702200000019","5.7430226700000002","40.128548169999981","79.588135989999984","26.725486189999998","396.70849368","368.54967768363292"
2006-09-01,"11.760031619999999","42.529313990000006","12.303173920000001","9.7297484399999998","5.7451732700000093","82.067441240000008","154.58403887","33.300089880000002","0.32256844000000001","188.20669719","17.616874449999997","3.7387988700000001","7.4242928800000003","5.9157830500000008","43.75952576000001","78.455275010000008","24.161318369999996","372.89073181000003","350.75634080864302"
2006-10-01,"14.240675809999999","55.625332740000005","15.10740882","7.2591542599999999","7.7499575700000065","99.982529200000016","159.13115188999998","30.918236519999997","0.38219921000000007","190.43158761999999","20.990487560000002","3.8706533200000002","6.1794693900000004","7.1720440300000012","49.003691539999998","87.216345840000002","27.729453479999997","405.35991614","376.54410523793808"
2006-11-01,"12.785640020000002","49.790492299999997","11.71090738","10.176741","5.3527675200000004","89.816548220000001","137.63048054000001","15.548544570000001","4.4517019999999997E-2","153.22354213","17.43760125","4.3045373200000006","5.4468385099999992","5.7925217499999997","39.339861269999993","72.321360099999993","18.734664319999997","334.09611476999999","309.41897155726997"
2006-12-01,"8.1275500399999991","43.906882170000003","8.2121060800000016","5.2581111500000004","5.5583550499999888","71.063004489999997","144.88030731999999","31.886409340000004","0.18038660000000001","176.94710325999998","13.36042703","4.9917722000000007","4.2967288499999992","2.8497522200000009","42.871892209999977","68.370572509999974","52.290162269999996","368.67084252999996","347.22435123617896"
2007-01-01,"16.024163359999999","48.463234130000004","13.465249339999998","10.291950660000001","7.4885300600000022","95.733127550000006","135.19714015","13.96979685","0.18127794999999999","149.34821495","18.229694639999998","4.5056435599999993","4.8605770000000001","3.32679328","32.998469049999983","63.92117752999998","17.133849780000002","326.13636981000002","300.78665147517091"
2007-02-01,"9.4096254200000011","51.333309939999999","15.64684995","10.38914368","6.347181109999994","93.126110100000005","134.72173537","19.809948079999998","5.3169029999999999E-2","154.58485248","7.784489210000002","5.3197307799999995","3.1463975199999998","2.9177469300000003","28.860693829999992","48.029058269999993","16.301351959999998","312.04137280999998","285.01465734978802"
2007-03-01,"4.2329838799999999","39.877227509999997","15.155096820000001","11.000749109999999","7.0503526300000061","77.316409950000008","150.28261545999999","35.045696320000005","0.27042396000000002","185.59873573999997","11.574121890000001","5.3440485800000017","2.9882900000000001","5.1242475400000007","34.819907579999992","59.850615589999997","22.512748239999993","345.27850951999994","323.17541877477697"
2007-04-01,"4.5563681599999999","55.457783499999998","15.633626340000001","9.7101332500000002","7.3909346300000038","92.748845880000005","138.89815163","19.648828030000001","4.1203749999999997E-2","158.58818341","15.368585660000001","3.7498380000000004","5.4299573600000004","2.4413718400000004","34.822868390000018","61.812621250000021","20.390953020000001","333.54060356000002","305.12940449118003"
2007-05-01,"17.687323299999999","60.853712189999996","14.984637359999999","11.381154459999999","7.9231658199999941","112.82999312999999","154.82449005000001","18.3142003","0.50470828999999995","173.64339864000002","30.748920599999998","4.2239796499999995","6.1747355500000003","3.0575317599999998","29.711305260000017","73.91647282000001","32.342358040000001","392.73222263000002","361.62144877913306"
2007-06-01,"17.778433329999999","57.87551904","14.48431362","9.8666571200000011","9.1470890700000069","109.15201218","157.23576561000002","19.191892500000002","6.3080200000000003E-2","176.49073831000001","38.597624580000002","5.3277591200000005","6.1037055600000008","3.1574741699999995","31.570023319999962","84.756586749999968","31.212026719999997","401.61136395999995","371.80966616088801"
2007-07-01,"11.82393514","53.272903210000003","12.631687110000001","9.9592721399999995","6.9938705199999873","94.681668119999983","180.52983384000001","21.933240340000001","0","202.46307418000001","42.089017470000002","5.1420390999999999","6.8585134000000005","4.87529755","34.367577329999989","93.332444849999987","31.479277949999997","421.9564651","395.12152995781696"
2007-08-01,"13.14715548","59.037779590000007","16.99882474","8.7940140000000007","13.159722840000001","111.13749665000002","173.95981624000001","20.916340630000001","0","194.87615687000002","28.36199963","6.2558976300000007","7.3847252800000005","6.5375399300000003","40.834985209999999","89.375147679999998","36.639551450000006","432.02835264999999","399.77269978196307"
2007-09-01,"18.851530899999997","61.263792890000005","18.47315257","8.9019487699999988","12.287702590000009","119.77812772000001","164.78651615000001","41.550606530000003","6.7715190000000008E-2","206.40483787000002","27.6368224","5.7573537000000004","8.5321970900000004","7.1828322600000005","42.730915510000031","91.840120960000036","22.17671181","440.19979836000005","406.24051020383303"
2007-10-01,"23.07146401","74.078255799999994","24.732761570000001","10.184661999999999","14.431996529999992","146.49913991","193.28793812000004","24.8585815","0.23210258","218.37862220000005","19.073866159999998","6.8522797600000009","6.8446847800000006","7.2927312400000002","52.896061110000019","92.959623050000019","25.194328310000003","483.03171347000006","440.99066600646012"
2007-11-01,"37.749427650000001","68.884551590000001","31.301192630000003","11.357865250000001","17.40284754000001","166.69588466000002","190.98110466","28.729965549999999","0.25728593999999999","219.96835615000001","24.1912433","6.5387751800000009","5.2137849899999997","5.3708542599999998","55.631840010000012","96.946497740000012","18.106541630000002","501.7172801800001","458.30866085079305"
2007-12-01,"38.885311830000006","66.146172440000001","33.044842860000003","11.065103179999999","18.635886040000003","167.77731635000001","196.53338785","4.8230836200000002","0.27878923999999999","201.63526071000001","19.976672710000003","7.6109707899999988","7.1191674000000003","2.1646467900000004","66.39026136999999","103.26171905999999","26.75657343","499.43086955000001","456.18554403371803"
2008-01-01,"21.586631360000002","52.134483850000002","30.161043509999999","13.6424325","18.10650969000001","135.63110091000001","231.24213543000002","28.395893600000004","0.39805309000000005","260.03608212000006","27.998625860000004","5.9692449499999993","4.7449256399999991","2.71577023","55.791406289999976","97.219972969999972","30.165401930000002","523.05255793000003","487.26553008991505"
2008-02-01,"17.06678552","61.497230379999998","34.339075270000002","11.36484286","16.163711559999982","140.43164558999999","215.87067256","0","0.11472316","215.98539572000001","23.57704824","5.7447146999999994","3.7797242900000003","2.5914841900000001","55.373202960000008","91.066174380000007","46.131812650000022","493.61502834000009","453.29220739038601"
2008-03-01,"19.818091250000002","70.266018739999993","38.438386229999999","11.915833190000001","19.120544969999997","159.55887437999999","230.87128155000002","57.552929619999993","0.39416950000000001","288.81838067000001","14.731102289999997","5.8722477099999981","5.1852634599999998","2.8351019300000004","66.161961629999951","94.785677019999952","32.118514999999995","575.28144707000001","529.36019338470805"
2008-04-01,"21.72224172","75.380910159999999","48.552719310000001","12.519044310000002","25.278984320000006","183.45389982","236.99421870999998","61.812117729999997","0.58085807999999994","299.38719451999998","25.524395079999998","4.6637663099999997","5.8061555800000004","4.8715700400000017","42.230878109999999","83.096765120000001","27.843275289999987","593.78113474999998","540.40135809097194"
2008-05-01,"21.79382429","75.133505220000004","45.986983789999996","12.284346380000001","20.165433399999984","175.36409307999998","243.60552402000002","37.377405810000006","0.35331044","281.33624027000002","41.799026559999994","5.5779292000000007","7.14889508","1.4438597400000002","38.609192209999989","94.578902789999987","36.651202510000005","587.93043865000004","537.12585810573398"
2008-06-01,"30.826632970000002","73.509837400000009","51.720153519999997","13.203090060000001","22.466260819999974","191.72597476999999","237.79592928","0","9.4546149999999995E-2","237.89047543000001","31.920679110000002","5.5691107699999991","10.871621000000001","4.3638003900000006","54.172436869999963","106.89764813999997","41.838691600000004","578.35278993999998","525.68342477330009"
2008-07-01,"18.787156319999998","70.224223569999992","58.29380762000001","12.300986649999999","21.557749609999973","181.16392376999997","292.45860356000003","38.833164100000005","0.37147786999999999","331.66324552999998","47.561836700000001","6.5015612100000002","9.7640194999999999","0.83050476000000029","57.222033419999988","121.87995558999998","44.771377330000007","679.47850222","627.61435489333894"
2008-08-01,"33.986028230000002","62.932754260000003","51.879331010000001","13.428274550000001","23.967938959999998","186.19432700999999","280.71806518","33.342990260000008","0.13162592000000001","314.19268135999999","41.563039410000002","6.9927072100000016","9.0803493300000007","2.4301700699999991","56.52315584000003","116.58942186000003","30.694057419999993","647.67048765000004","598.97493363757212"
2008-09-01,"31.470250630000002","66.086484779999992","47.436808239999998","10.290488830000001","27.101789159999981","182.38582163999999","264.55652055000002","28.305469330000001","0.17358397","293.03557384999999","26.564930740000001","4.8840687999999997","8.3625146600000004","1.3374175899999998","49.011548399999995","90.160480190000001","33.638257339999988","599.22013301999993","550.60910258028605"
2008-10-01,"22.11445002","49.861374230000003","41.583594559999995","11.988121580000001","19.660214270000012","145.20775466000001","314.85373916000003","0","0.19888050000000002","315.05261966","28.73299759","7.2730839400000002","9.5953853799999997","0.17858465000000037","81.548465899999997","127.32851746","50.165278179999994","637.75416996000001","598.97908207756097"
2008-11-01,"23.761884240000001","46.453135270000004","41.532269420000006","9.5204761099999988","15.416046579999986","136.68381162","309.02706255999999","28.912951960000001","0.24270123999999998","338.18271575999995","17.132087569999999","6.3569603599999995","6.0761725400000008","0.14757277000000002","89.424945219999998","119.13773845999999","29.209902079999992","623.21416791999991","587.32247816936899"
2008-12-01,"18.76205598","37.272544950000004","35.688443620000001","9.7477776999999985","13.026279610000017","114.49710186000001","301.09226968999997","9.7585493900000007","0.19151237999999998","311.04233145999996","12.514634449999999","6.8473280700000005","3.11503262","0","46.387049530000013","68.864044670000013","24.253766700000007","518.65724468999997","488.50660425296496"
2009-01-01,"19.205698250000001","34.543235630000005","28.12414557","11.669821899999999","11.173446479999981","104.71634782999999","182.52665209","0","2.5120060000000003E-2","182.55177215000001","10.461735300000001","4.4280228499999996","3.9106844800000005","3.9318179999999932E-2","45.416014399999995","64.255775209999996","18.675718489999998","370.19961367999997","343.94770950150098"
2009-02-01,"10.816053","38.879565299999996","47.564174449999996","9.5531838000000011","11.522868720000005","118.33584526999999","179.20757021000006","9.8261714800000011","7.7939830000000002E-2","189.11168152000005","18.07777767","4.3558516200000001","2.6527402200000001","0.22938414999999993","38.068889829999989","63.384643489999988","24.231798909999998","395.06396919000002","361.46990769283008"
2009-03-01,"18.471965900000001","37.719751719999998","42.241868340000003","10.11801356","10.387815320000001","118.93941484","186.73754032000002","0","0.15046590000000001","186.88800622000002","20.925695990000001","6.561562630000001","4.2776643500000011","0.29950548000000043","45.637320079999959","77.701748529999961","31.079011059999999","414.60818064999995","383.02061437388397"
2009-04-01,"14.918961940000001","42.521563119999996","44.124382539999999","10.275285240000001","13.889337310000002","125.72953015","141.96270812999998","12.3383024","0.12348189999999999","154.42449242999999","20.554750260000002","4.8121600999999998","2.6036921399999997","3.6192189999999944E-2","34.359800420000013","62.36659511000002","37.905416430000002","380.42603412","345.49573446061402"
2009-05-01,"18.839867130000002","52.562634539999998","42.445026609999999","8.1683323300000001","13.287314530000017","135.30317514000001","177.67608946999999","17.784155389999999","8.8709179999999985E-2","195.54895403999998","44.395287709999998","4.61158073","6.088986059999999","0.20291200000000001","39.040648070000039","94.339414570000031","31.060371660000001","456.25191541000004","417.77034319911803"
2009-06-01,"20.466993559999999","48.287569280000007","54.787703570000005","9.3845411700000003","13.856220910000019","146.78302849000002","176.19666497999998","0","0.15199893","176.34866390999997","60.217790430000001","3.8116113300000007","7.6799386399999996","0.24851154000000006","35.652868390000009","107.61072033000001","36.313999010000003","467.05641174000004","426.41297329433604"
2009-07-01,"18.947995909999999","59.001140290000002","52.448552469999996","8.938411030000001","19.105229400000042","158.44132910000002","172.98580938999999","17.712579089999998","0.31263034000000001","191.01101881999998","63.887906940000008","4.2589177999999999","6.9869875199999996","6.9090690000000413E-2","45.185705110000015","120.38860806000002","20.133559359999996","489.97451533999998","444.37739085106301"
2009-08-01,"19.293853429999999","66.634704859999999","52.42635791","7.7945947400000009","18.025331640000019","164.17484258000002","157.59503637","19.863996400000001","0.13378728000000001","177.59282005","74.42761637000001","5.3772778900000002","5.8390758199999997","7.411475999999978E-2","47.804910190000015","133.52299503000003","21.538417270000004","496.82907493000005","448.51402997833213"
2009-09-01,"21.070841889999997","72.342181400000001","61.063724670000006","10.341182589999999","20.35689893","185.17482948","145.09416836999998","0","0.11318658000000001","145.20735494999997","61.487276839999993","5.5590503899999995","5.4785921200000001","8.2797589999999852E-2","63.397144629999985","136.00486156999997","26.228608479999991","492.61565447999988","438.19271811942997"
2009-10-01,"21.165785459999999","65.636462399999999","66.095733049999993","9.4459466799999987","20.317375349999992","182.66130293999998","164.90662078000003","20.610676820000002","0.55794570999999993","186.07524331000005","51.182453240000008","5.4460784699999998","5.6320787299999999","0.76327670000000025","70.321786830000065","133.34567397000006","26.007234889999999","528.08945511000002","475.16223950235013"
2009-11-01,"27.848891200000004","84.392685590000013","58.706740750000002","12.744565160000001","22.764738950000009","206.45762165000002","143.42237345999999","20.584690019999996","0.70286232000000004","164.70992580000001","33.741987940000001","6.5037626199999998","8.08638324","4.8113140000000595E-2","51.306502630000026","99.686749570000032","28.228064210000003","499.08236123000006","439.94031788536302"
2009-12-01,"22.490391120000005","87.113650620000001","60.569028010000004","8.0182941100000011","21.212010499999991","199.40337436000002","139.262877","20.994921020000003","0.48861698000000003","160.74641499999998","28.560457399999997","7.9813579399999997","5.0065298800000004","7.6222400000002235E-3","59.487829459999944","101.04379691999995","35.014948690000018","496.20853496999996","436.05393046889401"
